,카페명,자치구,행정동,카테고리,분위기,이미지 주소
1437,까미노빵집,강북구,인수동,베이글,특별한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_296%2F14410666671285Yh6b_JPEG%2FSUBMIT_1385569545282_33703685.jpg
1438,훌리데이,강북구,인수동,"카페,디저트",편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220912_197%2F16629398425503JyWw_JPEG%2F2911BDBD-D0EB-4165-8CDE-A306ACAE2929.jpeg
1439,카페봉,강북구,인수동,"카페,디저트",편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200328_293%2F1585373815744LBi5S_JPEG%2FMlIOUSADZqfTfEj_AI9rbvQH.jpg
1440,에이폰드,강북구,인수동,카페,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211026_33%2F1635225119387HgNNr_JPEG%2FX7frGUX0-Q538TR78OfTua5R.jpeg.jpg
1441,달디유,강북구,미아동,"카페,디저트",부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210428_88%2F1619621543714WgoGF_JPEG%2FOqfyUGr0v7BBw9aevnkxYCcb.jpeg.jpg
1442,쉐프윤찹쌀꽈배기고로케 수유점,강북구,미아동,베이글,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210917_186%2F1631854569909k2Qnn_PNG%2Fy9MZHw5oZbvEbv4cCMLGvtTY.png
1443,메가MGC커피 삼양점,강북구,미아동,카페,아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191230_126%2F1577633096680Y8r1r_JPEG%2FNTxXw0EdHmkMrjuDfc_7bUVe.jpeg.jpg
1444,카베,강북구,미아동,"카페,디저트",아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEwMzBfMjI1%2FMDAxNjA0MDQyMjYxNjc2.VwZu_wN4rhflIvmH7HLWTDpm94ju8jC9WWc7jth5RyUg.tJCd7UGNkTS5KUPKmRHrc4y4YUVE7B5IxEMkiBOei3cg.JPEG.hyerim_kim%2FKakaoTalk_20201030_153723680_20.jpg
1445,멜라흐,강북구,미아동,"카페,디저트",깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221021_132%2F1666330374478lnDmp_JPEG%2FA1ABAB81-79A3-44EB-A1D1-FEAB51F14A7F.jpeg
1446,코사트,강북구,미아동,"카페,디저트",깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220922_233%2F1663822673193XD4J6_JPEG%2F3B3ABBE1-E36D-4EC0-8730-4303C02BE110.jpeg
1447,달리는커피 서울삼각산점,강북구,미아동,카페,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220105_169%2F1641342538289LEOec_JPEG%2F82859F01-ACEC-4CDC-AA73-D3FEE5BE5576.jpeg
1448,어떤하루 미아의 달콤한 하루,강북구,미아동,"카페,디저트",특별한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221124_210%2F1669283587895Cff76_JPEG%2F%25BB%25E7%25BA%25EA%25B7%25B9_%25C4%25ED%25C5%25B0_%25281%2529.jpg
1449,비원하프,강북구,미아동,"카페,디저트",넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221130_217%2F1669776553404OzSBG_JPEG%2FKakaoTalk_20221012_120229750.jpg
1450,공간카페,강북구,미아동,"카페,디저트",넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171222_58%2F1513947542940RhrXw_JPEG%2F5pAkL4Dub_LLTp3zSguJ1zRF.jpg
1451,베이키숍,강북구,번동,"카페,디저트",부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221009_219%2F16652521713235bW9p_JPEG%2F1ADFA036-72B1-47B4-AC25-22951E1F0165.jpeg
1452,채이크,강북구,번동,케이크전문,부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220914_267%2F16631656481970BqXu_JPEG%2FAE9B9FE3-95C5-4A51-ADF1-A3E90BF05B4B.jpeg
1453,함스브로트과자점,강북구,번동,베이글,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190929_4%2F1569750327194PynV4_JPEG%2FzBR-HRWR7x_IsnRDfApyrRI7.jpeg.jpg
1454,탐앤탐스 수유역점,강북구,번동,카페,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTAzMDZfMjIw%2FMDAxNTUxODgzNTQ1MjQz.h3gdFq2s2WtA1z8WX02xRyRfOjdPoNjXcUQINEuOVckg.0aU8Hfn-gAueli6X1mJ0S-hVFnnqQgs0OYYWBZxmIIUg.JPEG.kee_1202%2FKakaoTalk_20190304_215525966.jpg
1455,루루당,강북구,번동,"카페,디저트",깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220120_101%2F1642639965834GaQpB_JPEG%2F%25B7%25E7%25B7%25E7%25B4%25E7_1.jpg
1456,쉬즈베이글 동덕여대점,강북구,번동,"카페,디저트",특별한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220321_224%2F1647864887877IgL0B_JPEG%2F%25BD%25AC%25C1%25EE%25BA%25A3%25C0%25CC%25B1%25DB_%25B8%25DE%25B4%25BA_%25C8%25AB%25BA%25B8_%25C0%25CC%25B9%25CC%25C1%25F6_18.
1457,오블랑쉬,강북구,번동,베이글,특별한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220926_172%2F1664203802999elWWq_JPEG%2FKakaoTalk_20220926_233637673.jpg
1458,콩블랑제리,강북구,번동,"카페,디저트",편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190426_263%2F1556286670918olh8g_JPEG%2Fxx3NivXcCRa2AGLb3PLnJCtK.jpeg.jpg
1459,시즌컵케이크숍,강북구,번동,베이글,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220309_28%2F1646797932331BAXTU_JPEG%2F1628321146731.jpg
1460,ANOTHERH,강북구,번동,"카페,디저트",넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221020_195%2F1666263052381UyzxV_JPEG%2F%25C7%25C1%25B7%25BB%25C4%25A1_%25C5%25E4%25BD%25BA%25C6%25AE.jpg
1461,메가MGC커피 삼양사거리점,강북구,삼각산동,카페,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220409_278%2F1649464610672JTBsI_JPEG%2F%25BB%25EF%25BE%25E7%25C0%25FC%25B0%25E6.jpg
1462,뚜레쥬르 미아테라스파크점,강북구,삼각산동,베이글,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210106_72%2F1609892145530WzQVO_PNG%2F8_hfbMTE1Wa5P5y89_erZL6Y.png
1463,케킹,강북구,삼각산동,케이크전문,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220415_227%2F16499534777438iGoc_JPEG%2F%25C4%25C9%25C5%25B7_%25B7%25B9%25C0%25CE%25BA%25B8%25BF%25EC_%25C8%25AD%25C0%25CC%25C6%25AE_%25B9%25E8%25B3%25CA.jpg
1464,공차 미아사거리점,강북구,삼각산동,차,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161019_259%2F1476860797046lWaEB_JPEG%2F176967407949271_0.jpeg
1465,엔제리너스 미아삼거리역점,강북구,삼각산동,카페,특별한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220905_13%2F16623678242693JsIs_JPEG%2F%25BF%25A3%25C1%25A9%25B7%25CE%25B0%25ED1.jpg
1466,더프리미엄스터디카페 솔샘역점,강북구,삼각산동,스터디카페,특별한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200929_100%2F1601370264159kCHJq_JPEG%2FTkpyMeeH-L0gtjMTCMLNEw8k.jpg
1467,공차 미아뉴타운점,강북구,삼각산동,차,특별한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjExMThfMTA1%2FMDAxNjY4NzQ0NjkwNzQ4.zOiOGebMmZhp3mJLe7zjPs3Djluelo6hYcC3VHEIjBgg.g5E_hGxsbVEOG6bNup0YCAmNbj2PxbCc1aqjiwKgzlYg.JPEG.cminji0905%2FIMG_4413.
1468,아이케이크유,강북구,삼각산동,케이크전문,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191108_101%2F1573163109457nFvi7_JPEG%2FuYAzfo_zeTwXVa2petfDS2F4.jpg
1469,공간카페,강북구,삼각산동,"카페,디저트",넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171222_58%2F1513947542940RhrXw_JPEG%2F5pAkL4Dub_LLTp3zSguJ1zRF.jpg
1470,카페서나,강북구,삼각산동,"카페,디저트",넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221011_32%2F1665498874005PLxdp_JPEG%2F20220916_143754.jpg
1471,케익하우스몽마,강북구,삼양동,케이크전문,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_227%2F1440991007835YHPh9_JPEG%2F11875785_0.jpg
1472,옹쥬르,강북구,삼양동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220227_138%2F1645938813104z2Bq2_PNG%2F75DD70F6-13B8-421C-A6D4-2B2592C6BEB3.png
1473,빽다방 미아역점,강북구,삼양동,테이크아웃커피,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210701_34%2F1625139905030mr6rB_JPEG%2FQBGfQVshQoEzG_3thIk6YJWU.jpg
1474,카페소소,강북구,삼양동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190829_76%2F1567080985566h2XGr_JPEG%2FN30SyKXh2cl_RoHa5hwO_nlo.jpg
1475,홀리앤졸리 미아점,강북구,삼양동,다방,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221208_271%2F1670485441235TllEE_JPEG%2F1670485429508.jpg
1476,공차 미아사거리점,강북구,삼양동,차,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161019_259%2F1476860797046lWaEB_JPEG%2F176967407949271_0.jpeg
1477,우리쌀빵,강북구,삼양동,베이글,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjAzMjVfNTIg%2FMDAxNjQ4MTk2NzA2NTQw.Lo2pH3bGN9q83xFEgNNkQZExNWY02haRnt6eqlcC2log.k57tSYm1m17GAmN43pdlgnvLvFOT7I0MGUl0B-ef274g.JPEG.happyeverafters%2F1648196579675.jpg
1478,경성꽈배기,강북구,삼양동,베이글,특별한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221217_284%2F1671242059365JMi4X_JPEG%2F1000000843.jpg
1479,샌드위치 치폴라 미아점,강북구,삼양동,"카페,디저트",특별한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220509_231%2F1652079831072LMCjv_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25B7%25CE%25B0%25ED.jpg
1480,메가MGC커피 미아영훈초점,강북구,삼양동,카페,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220701_244%2F16566750530400zhQg_JPEG%2FKakaoTalk_20220701_202823018_03.jpg
1481,까까당,강북구,송중동,"카페,디저트",부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221206_215%2F1670259813872valR3_PNG%2F1670166372563.png
1482,카페 풀고르,강북구,송중동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221208_263%2F1670481955486SJ9Vv_JPEG%2F68AA2126-77FA-4C8B-81FF-DC75A1B2A4A7.jpeg
1483,브레드앤밀 미아점,강북구,송중동,베이글,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191022_115%2F1571708398594IaLQv_JPEG%2Fdk9t1j0_ocw7EafuCHJWcsZj.jpg
1484,카페 이음,강북구,송중동,"카페,디저트",아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210916_170%2F1631777494431C1dSP_JPEG%2FIzsXVIpyF-BlC508OKzfvs08.jpeg.jpg
1485,비비드커피 미아점,강북구,송중동,"카페,디저트",깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220815_73%2F1660571095617mNr3P_PNG%2FKakaoTalk_20220815_162900055.png
1486,카페 라온,강북구,송중동,"카페,디저트",편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211004_260%2F1633327335486LSO3l_JPEG%2FoPlteAWKindMBc3hWOnu0yH9.jpg
1487,아이케이크유,강북구,송중동,케이크전문,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191108_101%2F1573163109457nFvi7_JPEG%2FuYAzfo_zeTwXVa2petfDS2F4.jpg
1488,배스킨라빈스 미아역,강북구,송중동,아이스크림,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg
1489,커피M카롱,강북구,송중동,"카페,디저트",편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20221121_176%2F16689700425599lExL_JPEG%2Fbe5d0970-6903-11ed-acf8-48df37ae3dc4_03.jpg
1490,위드커피바리스타 아카데미,강북구,송중동,카페,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210119_208%2F1611033012823kj1ea_JPEG%2F9xrZ0Hqpg473Ewng0DwI86z1.jpg
1491,카페문나잇,강북구,송천동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220709_56%2F1657340467223U7Cnk_JPEG%2F290582507_773434110325277_7924198389546639940_n.jpg
1492,하루당,강북구,송천동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200531_176%2F1590896875943QOieN_JPEG%2FcpgwpmWDVJwKwW8z0gecJqzo.jpeg.jpg
1493,뚜레쥬르 미아테라스파크점,강북구,송천동,베이글,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210106_72%2F1609892145530WzQVO_PNG%2F8_hfbMTE1Wa5P5y89_erZL6Y.png
1494,빵이좋은사람들,강북구,송천동,베이글,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjAyMjBfMjY3%2FMDAxNjQ1MzI1MzU0NDEz.hcUyhqimV-tkAo4NCI2yLPUBXm_RtK6UU5PFPxtGvzwg.EORWOn6ZTs-11hea2U2Y8T491BhiNvkrmYd2gWgjnxgg.JPEG.icewine77jh%2FIMG_0710.
1495,카페소소,강북구,송천동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190829_76%2F1567080985566h2XGr_JPEG%2FN30SyKXh2cl_RoHa5hwO_nlo.jpg
1496,용커피,강북구,송천동,"카페,디저트",깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210722_137%2F1626937638456Cutic_JPEG%2Fns9sdmCMTlahNK-rd1LtEhZA.jpg
1497,용커피,강북구,송천동,카페,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210722_137%2F1626937638456Cutic_JPEG%2Fns9sdmCMTlahNK-rd1LtEhZA.jpg
1498,바스켓12 미아,강북구,송천동,베이글,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210830_184%2F1630302873899jvfFg_JPEG%2FNNkiUTqTw7h7376x3WKY0r4p.jpg
1499,배스킨라빈스 미아역,강북구,송천동,아이스크림,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg
1500,와플대학 삼양 캠퍼스,강북구,송천동,와플,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200428_138%2F1588042147650Fn7rf_JPEG%2FM4Mr1nkQFcZ26t6uCE899j1y.jpg
1501,소희네,강북구,송천동,"카페,디저트",넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200420_13%2F1587378322891cgob7_JPEG%2FqAMHEHOcLx1IhT5YeVhLo-32.jpeg.jpg
1502,쁘띠이자뷰,중구,회현동,"카페,디저트",부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA2MjlfMjUy%2FMDAxNTkzMzg5OTM2NDUy.rdJmoGITGyId75HcFodOSNQhzSzNkDFv51P1GaUGP8wg.-RcYs-qEk5tPYoODPfD00OSEJb-jyh5tMaFb63StnrMg.JPEG.925129%2Foutput_1366620309.jpg
1503,매머드익스프레스 세종대로점,중구,회현동,카페,부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA4MDlfMTQ3%2FMDAxNjYwMDQ2MjEyOTg0.UT85tmQqz_0bf0FGmjfk1s9C5kDE6jge7EUkW3Bn6V0g.fDngCIyvSe8E1MpgWtrhoCs2WmtJSpSUTnFA5gZTLWYg.JPEG.jyhollyday%2FKakaoTalk_20220808_144116771_18.jpg
1504,민속찻집,중구,회현동,차,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_166%2F1441004896082namU7_GIF%2F11611840_0.g
1505,스타벅스 숭례문SG타워점,중구,회현동,카페,아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
1506,널담은공간 해방촌점,중구,회현동,카페,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201230_226%2F1609300306313D4XnK_JPEG%2F-B17ZSLT0F5Zqv-fFbVxL_DJ.jpeg.jpg
1507,분카샤 을지로점,중구,회현동,"카페,디저트",깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170706_204%2F1499312703010IvNLX_JPEG%2F186655545575920_0.jpeg
1508,운비차실,중구,회현동,차,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220829_270%2F1661759349495WtEch_JPEG%2F20220828_203923.jpg
1509,이디야커피 명동역점,중구,회현동,카페,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201218_157%2F1608286215970a0JSl_JPEG%2FxBRBneDw4GnGoXMzpdHmNh8_.jpg
1510,서울로7017수국식빵,중구,회현동,베이글,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA1MjlfMjE0%2FMDAxNTI3NTkyNDAyODYx.b9LIqXawbICnGJZ93-fglbRc32X_Yff3Uz_mVRWwU44g.Vlzf0zzRA_DwaMDiYOzRNHgch47RVYIkT8KAu81LNhog.JPEG.jjaehhun%2FDSC02788.
1511,폴어반,중구,회현동,베이글,넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190428_1%2F1556407550245mDWew_JPEG%2FyCac1k5eDgBQa8RJoq8StW-B.jpg
1512,을지빈,중구,장충동,카페,부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200217_1%2F1581949322667auUNY_JPEG%2F9BKZbi9Wr3HaeDxNsbQFp0NO.jpeg.jpg
